23932
FBgn0267953	lncRNA:CR46233	ncRNA
FBti0019282	FBti0019282	transposable_element
FBgn0039040	CG13833	protein_coding
FBgn0038250	CG3505	protein_coding
FBgn0039039	lmd	protein_coding
FBgn0038056	CG5961	protein_coding
FBti0063801	FBti0063801	transposable_element
FBti0062520	FBti0062520	transposable_element
FBgn0038676	CG6026	protein_coding
FBgn0262367	mir-13b-1	pre_miRNA
FBgn0083039	snoRNA:Psi18S-301	snoRNA
FBgn0039009	CG13842	protein_coding
FBti0019425	FBti0019425	transposable_element
FBgn0004118	nAChRbeta2	protein_coding
FBgn0038001	CG17404	protein_coding
FBgn0026190	PH4alphaMP	protein_coding
FBgn0051050	CG31050	protein_coding
FBti0060383	FBti0060383	transposable_element
FBgn0003889	betaTub85D	protein_coding
FBti0063766	FBti0063766	transposable_element
FBgn0051550	CG31550	protein_coding
FBgn0038356	CG12784	protein_coding
FBgn0038069	CG11608	protein_coding
FBti0062420	FBti0062420	transposable_element
FBgn0262006	CG42824	protein_coding
FBtr0304218_df_nrg	FBtr0304218_df_nrg	miRNA
FBgn0027865	Tsp96F	protein_coding
FBgn0266451	fau	protein_coding
FBti0019395	FBti0019395	transposable_element
FBgn0262223	mir-994	pre_miRNA
FBti0061757	FBti0061757	transposable_element
FBti0061079	FBti0061079	transposable_element
RR48326_transposable_element	RR48326_transposable_element	transposable_element
FBgn0286507	vrs	protein_coding
FBgn0037672	sage	protein_coding
FBgn0038846	CG5697	protein_coding
FBgn0051167	tRNA:Ser-GCT-1-1	tRNA
FBgn0038371	Pbp45	protein_coding
FBgn0287587	CG46457	protein_coding
FBti0019363	FBti0019363	transposable_element
FBgn0045471	Gr92a	protein_coding
FBgn0039771	Osi23	protein_coding
FBgn0039544	CG12877	protein_coding
FBgn0051568	tRNA:Ala-AGC-2-6	tRNA
FBgn0263750	CG43675	protein_coding
FBgn0039846	PNPase	protein_coding
FBgn0010247	Parp	protein_coding
FBgn0261380	mRpL37	protein_coding
FBgn0037762	eloF	protein_coding
FBgn0266748	lncRNA:CR45221	ncRNA
FBgn0038285	CG6974	protein_coding
FBgn0039576	UQCR-14L	protein_coding
FBgn0040588	CG13841	protein_coding
FBgn0039085	Ugt303B3	protein_coding
FBtr0304362_df_nrg	FBtr0304362_df_nrg	miRNA
FBgn0051436	CG31436	protein_coding
FBgn0037703	JHDM2	protein_coding
FBgn0039128	CG13599	protein_coding
FBgn0266181	lncRNA:CRG	ncRNA
FBtr0472811_df_nrg	FBtr0472811_df_nrg	miRNA
FBgn0040208	Kat60	protein_coding
FBti0059724	FBti0059724	transposable_element
FBti0060426	FBti0060426	transposable_element
FBti0019390	FBti0019390	transposable_element
FBgn0266405	CG45045	protein_coding
FBgn0039252	CG11771	protein_coding
FBti0019384	FBti0019384	transposable_element
RR48318_transposable_element	RR48318_transposable_element	transposable_element
FBgn0038654	CG14298	protein_coding
FBti0019393	FBti0019393	transposable_element
FBgn0004369	Ptp99A	protein_coding
FBgn0039438	TwdlO	protein_coding
FBgn0000591	E(spl)m8-HLH	protein_coding
FBti0019364	FBti0019364	transposable_element
FBgn0014869	Pglym78	protein_coding
FBgn0262167	ana1	protein_coding
FBgn0051460	CG31460	protein_coding
FBgn0002632	E(spl)m6-BFM	protein_coding
FBgn0039145	CG6000	protein_coding
FBti0019376	FBti0019376	transposable_element
FBgn0037978	KLHL18	protein_coding
RR48388_transposable_element	RR48388_transposable_element	transposable_element
FBgn0037359	MED27	protein_coding
FBgn0038211	CG9649	protein_coding
FBti0063825	FBti0063825	transposable_element
FBgn0037420	CG15597	protein_coding
FBgn0266256	lncRNA:CR44951	ncRNA
FBgn0039488	CG6066	protein_coding
FBgn0038181	CG9297	protein_coding
FBgn0039234	Nct	protein_coding
FBgn0051071	tRNA:Gln-TTG-1-2	tRNA
FBgn0039747	AdoR	protein_coding
FBti0020296	FBti0020296	transposable_element
FBgn0038202	CG12402	protein_coding
FBgn0038597	CG8064	protein_coding
FBgn0037415	Osi8	protein_coding
FBgn0038237	Pde6	protein_coding
FBgn0010113	hdc	protein_coding
FBgn0039743	Jasper	protein_coding
FBgn0038083	Ugt37A3	protein_coding
FBgn0038972	CG7054	protein_coding
FBgn0027620	Acf	protein_coding
FBgn0039371	CG4960	protein_coding
FBgn0039170	CG13609	protein_coding
FBgn0039759	CG9733	protein_coding
FBgn0051467	CG31467	protein_coding
FBtr0445452_df_nrg	FBtr0445452_df_nrg	miRNA
FBti0061901	FBti0061901	transposable_element
FBgn0267122	lncRNA:CR45562	ncRNA
FBgn0002441	l(3)mbt	protein_coding
FBgn0265146	CG44215	protein_coding
FBgn0014141	cher	protein_coding
FBgn0038251	Hexim	protein_coding
FBti0061829	FBti0061829	transposable_element
FBgn0025457	Bub3	protein_coding
FBgn0037970	GC2	protein_coding
FBgn0037653	Iru	protein_coding
FBgn0266371	asRNA:CR45015	ncRNA
FBti0063107	FBti0063107	transposable_element
FBgn0263651	lncRNA:CR43642	ncRNA
FBti0020375	FBti0020375	transposable_element
FBgn0038190	CG9926	protein_coding
FBgn0051418	CG31418	protein_coding
FBgn0051265	CG31265	protein_coding
FBgn0038315	CG14866	protein_coding
FBti0062504	FBti0062504	transposable_element
FBgn0004185	snRNA:U1:95Ca	snRNA
FBgn0038261	CG14856	protein_coding
FBti0019341	FBti0019341	transposable_element
FBgn0063261	CG31275	protein_coding
FBgn0038150	yellow-e3	protein_coding
FBgn0039593	Sid	protein_coding
FBgn0038391	GATAe	protein_coding
FBti0060455	FBti0060455	transposable_element
FBti0062885	FBti0062885	transposable_element
FBti0063789	FBti0063789	transposable_element
FBgn0039321	CG10550	protein_coding
FBgn0266227	lncRNA:CR44922	ncRNA
FBgn0051198	CG31198	protein_coding
FBgn0026399	Or85e	protein_coding
FBgn0039645	CG11898	protein_coding
FBgn0039187	CG6454	protein_coding
FBgn0037304	CG1113	protein_coding
FBgn0037913	fabp	protein_coding
FBgn0039367	CG17197	protein_coding
FBgn0082978	snoRNA:Psi28S-3091b	snoRNA
FBgn0039079	Ir94g	protein_coding
FBgn0086664	snoRNA:Psi28S-2149	snoRNA
FBgn0264829	CG44037	protein_coding
FBgn0261552	ps	protein_coding
FBgn0051294	CG31294	protein_coding
FBgn0038897	CG5849	protein_coding
FBgn0037836	CG14692	protein_coding
FBgn0266581	pit	protein_coding
FBgn0266393	CR45033	pseudogene
FBgn0037856	Leash	protein_coding
FBgn0038947	Sar1	protein_coding
FBgn0267650	pre-mod(mdg4)-AA	protein_coding
FBgn0039849	CG11334	protein_coding
FBtr0304170_df_nrg	FBtr0304170_df_nrg	miRNA
FBgn0016123	Alp4	protein_coding
FBgn0038318	CG6236	protein_coding
FBgn0015032	Cyp4c3	protein_coding
FBgn0039559	NSD	protein_coding
FBgn0264426	CG43844	protein_coding
FBgn0037370	CG1236	protein_coding
FBgn0038691	CG5250	protein_coding
FBgn0037835	CG14687	protein_coding
FBgn0027493	AdSS	protein_coding
FBgn0267956	lncRNA:CR46236	ncRNA
FBgn0010015	CanA1	protein_coding
FBgn0261053	Cad86C	protein_coding
FBgn0037801	CG3999	protein_coding
FBgn0051130	tRNA:Leu-TAA-4-1	tRNA
FBti0063833	FBti0063833	transposable_element
FBgn0267563	lncRNA:CR45903	ncRNA
FBgn0051451	lncRNA:CR31451	ncRNA
FBgn0038256	CG7530	protein_coding
FBgn0038549	CG17802	protein_coding
FBgn0004087	Dhfr	protein_coding
FBti0061732	FBti0061732	transposable_element
FBgn0053339	CG33339	protein_coding
FBgn0011282	Obp84a	protein_coding
FBgn0051578	tRNA:Pro-TGG-1-4	tRNA
FBgn0038613	Vha100-4	protein_coding
FBgn0037472	CG10098	protein_coding
FBgn0026162	tRNA:Lys-TTT-2-1	tRNA
FBgn0260962	pic	protein_coding
FBgn0037684	Srr	protein_coding
FBgn0038722	Nup58	protein_coding
FBgn0015574	alpha-Est6	protein_coding
FBgn0039777	Jon99Fii	protein_coding
FBti0061835	FBti0061835	transposable_element
FBgn0261356	CG42633	protein_coding
FBgn0051475	CG31475	protein_coding
FBgn0039738	Mgat2	protein_coding
FBgn0039381	SppL	protein_coding
FBgn0051459	CG31459	protein_coding
FBgn0051068	CG31068	protein_coding
FBti0019289	FBti0019289	transposable_element
FBgn0037250	CG1074	protein_coding
FBti0059899	FBti0059899	transposable_element
FBgn0051155	Rpb7	protein_coding
FBgn0038750	CG4465	protein_coding
FBgn0027526	Ublcp1	protein_coding
FBgn0039271	CG11839	protein_coding
FBgn0038749	Xport-A	protein_coding
FBgn0037607	CG8036	protein_coding
FBgn0037550	CG9667	protein_coding
FBti0019391	FBti0019391	transposable_element
FBgn0038693	unc79	protein_coding
FBgn0266448	CG45078	protein_coding
FBgn0037974	CG12224	protein_coding
FBgn0038877	CG3308	protein_coding
FBgn0039766	CG15536	protein_coding
FBgn0038106	CG7488	protein_coding
FBgn0003275	RpII18	protein_coding
FBti0062172	FBti0062172	transposable_element
FBgn0051215	tRNA:Ala-AGC-2-11	tRNA
FBgn0262459	mir-34	pre_miRNA
FBti0059879	FBti0059879	transposable_element
FBti0063818	FBti0063818	transposable_element
FBgn0085312	CG34283	protein_coding
FBgn0262722	lncRNA:CR43166	ncRNA
FBgn0038045	NANS	protein_coding
FBgn0037408	NPFR	protein_coding
FBgn0038407	CG6126	protein_coding
FBgn0039644	rdog	protein_coding
FBgn0037819	CG14688	protein_coding
FBgn0259831	CG34309	protein_coding
FBgn0037235	CG1103	protein_coding
FBgn0261060	Sfp93F	protein_coding
FBti0059877	FBti0059877	transposable_element
FBgn0259237	CG42335	protein_coding
FBgn0038923	mRpL35	protein_coding
FBgn0042710	Hex-t2	protein_coding
FBti0061921	FBti0061921	transposable_element
FBgn0037843	CG4511	protein_coding
FBti0059783	FBti0059783	transposable_element
FBgn0053208	Mical	protein_coding
FBgn0087012	5-HT2A	protein_coding
FBgn0038978	tHMG1	protein_coding
FBgn0051547	NKCC	protein_coding
FBgn0051391	CG31391	protein_coding
FBgn0040575	CG15922	protein_coding
FBgn0039154	Npc2f	protein_coding
FBti0063112	FBti0063112	transposable_element
FBgn0038918	Qsox3	protein_coding
FBgn0038805	TFAM	protein_coding
FBgn0038481	CG17475	protein_coding
FBgn0051301	CG31301	protein_coding
FBgn0260722	lncRNA:CR42549	ncRNA
FBgn0262538	CG43092	protein_coding
FBgn0038198	Npc2b	protein_coding
FBgn0039296	Sil1	protein_coding
FBgn0039344	CG4582	protein_coding
FBgn0037310	Tim17b1	protein_coding
FBgn0038435	Gyc89Da	protein_coding
FBgn0286915	CR46415	pseudogene
FBgn0037683	CG18473	protein_coding
FBti0063716	FBti0063716	transposable_element
FBgn0000276	CecA1	protein_coding
FBgn0037371	Sym	protein_coding
FBgn0037345	Rev7	protein_coding
FBgn0270925	CG4836	protein_coding
FBgn0037614	TMEM216	protein_coding
FBgn0037525	CG17816	protein_coding
FBtr0304511_df_nrg	FBtr0304511_df_nrg	miRNA
FBgn0038046	CG5641	protein_coding
FBgn0262542	CR43096	pseudogene
FBgn0266235	lncRNA:CR44930	ncRNA
FBgn0266702	asRNA:CR45192	ncRNA
FBgn0038761	CG17190	protein_coding
FBti0062095	FBti0062095	transposable_element
FBgn0051576	tRNA:Ala-AGC-2-10	tRNA
FBgn0038536	CG7655	protein_coding
FBgn0037330	mRpL44	protein_coding
FBgn0038348	AOX2	protein_coding
FBgn0259685	crb	protein_coding
FBgn0051089	CG31089	protein_coding
FBgn0038946	rdhB	protein_coding
FBgn0037533	CD98hc	protein_coding
FBgn0037712	CG16789	protein_coding
FBgn0037487	thw	protein_coding
FBti0019423	FBti0019423	transposable_element
FBgn0038953	CG18596	protein_coding
FBgn0051390	MED7	protein_coding
FBgn0053483	CG33483	protein_coding
FBgn0038627	CG7694	protein_coding
FBgn0051528	CG31528	protein_coding
FBgn0027583	CG7601	protein_coding
FBgn0267202	lncRNA:CR45642	ncRNA
FBgn0010040	GstD4	protein_coding
FBti0062914	FBti0062914	transposable_element
FBgn0039632	Cul5	protein_coding
FBgn0037442	gzl	protein_coding
FBgn0054024	lncRNA:CR34024	ncRNA
FBgn0004103	Pp1-87B	protein_coding
FBgn0039702	Vps16B	protein_coding
FBgn0266416	asRNA:CR45056	ncRNA
FBgn0037563	CG11672	protein_coding
FBgn0026059	Mhcl	protein_coding
FBgn0039683	dmrt99B	protein_coding
FBgn0259233	CG42331	protein_coding
FBgn0265167	lncRNA:CR44236	ncRNA
FBgn0261583	CG42693	protein_coding
FBgn0046756	asRNA:CR33945	ncRNA
FBgn0039521	CG5402	protein_coding
FBgn0039125	Ndc1	protein_coding
FBgn0038467	AdSL	protein_coding
FBgn0010926	l(3)07882	protein_coding
FBgn0038387	blp	protein_coding
FBgn0037244	CG14647	protein_coding
FBgn0037979	GCC185	protein_coding
FBgn0053105	p24-2	protein_coding
FBgn0082979	snoRNA:Psi28S-3091a	snoRNA
FBgn0051485	tRNA:Lys-CTT-2-1Psi	pseudogene
FBgn0001281	janB	protein_coding
FBgn0267366	mil	protein_coding
FBgn0038225	soti	protein_coding
FBgn0015591	AstA	protein_coding
FBtr0472810_df_nrg	FBtr0472810_df_nrg	miRNA
FBgn0037428	Osi18	protein_coding
FBgn0038339	CG6118	protein_coding
FBtr0309635_df_nrg	FBtr0309635_df_nrg	miRNA
FBgn0011945	tRNA:Pro-TGG-1-2	tRNA
FBgn0037613	Cks85A	protein_coding
FBtr0445482_df_nrg	FBtr0445482_df_nrg	miRNA
FBgn0051262	CG31262	protein_coding
FBgn0040528	CG15864	protein_coding
FBgn0051183	CG31183	protein_coding
FBgn0014029	Sep2	protein_coding
FBti0062057	FBti0062057	transposable_element
FBgn0013949	Elal	protein_coding
FBgn0037504	CG1142	protein_coding
FBgn0039778	Jon99Fi	protein_coding
FBgn0037941	CG12594	protein_coding
FBgn0267758	asRNA:CR46089	ncRNA
FBgn0267569	asRNA:CR45909	ncRNA
FBgn0267562	lncRNA:CR45902	ncRNA
FBgn0023179	amon	protein_coding
FBgn0051104	CG31104	protein_coding
FBgn0046258	CG12880	protein_coding
FBgn0038095	Cyp304a1	protein_coding
FBgn0039202	CG13622	protein_coding
FBgn0038723	CG6195	protein_coding
FBgn0039739	RpS28a	protein_coding
FBtr0309591_df_nrg	FBtr0309591_df_nrg	miRNA
FBgn0022359	Sodh-2	protein_coding
FBgn0004783	Ccp84Aa	protein_coding
FBgn0037936	CG6908	protein_coding
FBgn0038109	CG11656	protein_coding
FBgn0265166	asRNA:CR44235	ncRNA
FBti0059903	FBti0059903	transposable_element
RR48350_transposable_element	RR48350_transposable_element	transposable_element
FBgn0051251	CG31251	protein_coding
FBgn0264903	CG44094	protein_coding
FBgn0039113	udt	protein_coding
FBgn0038277	RpS5b	protein_coding
FBgn0284229	CG46313	protein_coding
FBgn0038706	CG3517	protein_coding
FBgn0265169	asRNA:CR44238	ncRNA
FBgn0262473	Tl	protein_coding
FBgn0259222	CG42322	protein_coding
FBgn0267209	lncRNA:CR45649	ncRNA
FBgn0016120	ATPsynD	protein_coding
FBgn0083974	CG34138	protein_coding
FBgn0037853	CG14696	protein_coding
FBgn0002863	Acp95EF	protein_coding
FBgn0262974	lncRNA:CR43285	ncRNA
FBgn0038606	CG15803	protein_coding
FBti0019464	FBti0019464	transposable_element
FBti0019317	FBti0019317	transposable_element
FBgn0039768	CG15533	protein_coding
FBgn0039869	CG1890	protein_coding
FBgn0026565	Ass	protein_coding
FBti0061856	FBti0061856	transposable_element
FBgn0039437	TwdlL	protein_coding
FBgn0038266	CG3610	protein_coding
FBgn0065087	snmRNA:649	ncRNA
FBgn0037723	SpdS	protein_coding
FBti0019359	FBti0019359	transposable_element
FBgn0264741	CG43999	protein_coding
FBgn0051464	CG31464	protein_coding
FBgn0266698	lncRNA:CR45188	ncRNA
FBgn0037828	tomboy20	protein_coding
FBgn0259730	tal-1A	protein_coding
FBgn0265041	CG44158	protein_coding
FBgn0038426	mRpS33	protein_coding
FBgn0037719	bocks	protein_coding
FBgn0038002	CG12256	protein_coding
FBgn0039058	VhaAC39-2	protein_coding
FBgn0027508	Tnks	protein_coding
FBgn0003205	Ras85D	protein_coding
FBgn0261817	CG42759	protein_coding
FBgn0002772	Mlc1	protein_coding
FBgn0027497	Madm	protein_coding
FBgn0044809	TotZ	protein_coding
FBgn0037462	sunz	protein_coding
FBgn0038941	CG7080	protein_coding
FBgn0053631	CG33631	protein_coding
FBgn0267575	lncRNA:CR45915	ncRNA
FBgn0039454	CG14247	protein_coding
FBgn0265203	lncRNA:CR44263	ncRNA
FBgn0265165	lncRNA:CR44234	ncRNA
FBgn0038471	CG5220	protein_coding
FBti0019419	FBti0019419	transposable_element
FBti0019430	FBti0019430	transposable_element
FBgn0051144	asRNA:CR31144	ncRNA
FBgn0024833	AP-1mu	protein_coding
FBgn0014879	Set	protein_coding
FBgn0267139	lncRNA:CR45579	ncRNA
FBgn0038685	CG14282	protein_coding
FBgn0039420	CG6154	protein_coding
FBgn0039210	CG13625	protein_coding
FBgn0285966	hpRNA:1	ncRNA
FBgn0262839	CG43203	protein_coding
FBgn0039055	Rassf	protein_coding
FBgn0039519	Cyp6a18	protein_coding
FBgn0024330	MED6	protein_coding
FBgn0038590	CG12320	protein_coding
FBgn0278604	dmt	protein_coding
FBgn0024944	Oamb	protein_coding
FBgn0038431	CG10405	protein_coding
FBgn0039439	TwdlK	protein_coding
FBti0060911	FBti0060911	transposable_element
FBgn0038798	Or92a	protein_coding
FBgn0261015	Pif1A	protein_coding
FBti0019437	FBti0019437	transposable_element
FBgn0039189	CG18528	protein_coding
FBgn0054041	CG34041	protein_coding
FBgn0266735	asRNA:CR45208	ncRNA
FBgn0038718	CG17752	protein_coding
FBtr0304320_df_nrg	FBtr0304320_df_nrg	miRNA
FBgn0002868	MtnA	protein_coding
FBgn0065098	RNaseMRP:RNA	ncRNA
FBgn0263550	mir-4918	pre_miRNA
FBgn0051352	Unc-115a	protein_coding
FBgn0051419	CG31419	protein_coding
FBgn0014135	bnl	protein_coding
RR48364_transposable_element	RR48364_transposable_element	transposable_element
FBgn0086663	snoRNA:Psi18S-1275	snoRNA
FBgn0038902	CG6800	protein_coding
FBgn0037572	CG11698	protein_coding
FBti0063293	FBti0063293	transposable_element
FBgn0038208	CG14355	protein_coding
FBgn0038919	Qsox2	protein_coding
FBgn0267127	lncRNA:CR45567	ncRNA
FBgn0039642	CG11882	protein_coding
FBgn0037824	CG14684	protein_coding
FBgn0039201	CG13617	protein_coding
FBti0020345	FBti0020345	transposable_element
FBti0019375	FBti0019375	transposable_element
FBgn0039784	CG9698	protein_coding
FBgn0263547	mir-4944	pre_miRNA
FBti0061578	FBti0061578	transposable_element
FBgn0265189	sud1	protein_coding
FBgn0267205	lncRNA:CR45645	ncRNA
FBgn0266719	stac	protein_coding
FBgn0000166	bcd	protein_coding
FBgn0283438	CG46280	protein_coding
FBgn0039680	Cap-D2	protein_coding
FBgn0051445	CG31445	protein_coding
FBgn0053329	Sp212	protein_coding
FBgn0267145	lncRNA:CR45585	ncRNA
FBgn0037901	Exd2	protein_coding
FBgn0038482	CG4053	protein_coding
FBgn0082954	snoRNA:Psi28S-3571	snoRNA
FBgn0039664	CG2006	protein_coding
FBgn0039427	CG5447	protein_coding
FBgn0267124	lncRNA:CR45564	ncRNA
FBgn0038345	CG5213	protein_coding
FBgn0022338	dnk	protein_coding
FBgn0285959	sisRNA:1	ncRNA
FBgn0039056	CenB1A	protein_coding
FBgn0051370	CG31370	protein_coding
FBgn0260645	CG42537	protein_coding
FBti0062499	FBti0062499	transposable_element
FBgn0022800	Cad96Ca	protein_coding
FBgn0267160	asRNA:CR45600	ncRNA
FBgn0037501	Ir84a	protein_coding
FBgn0003479	spn-A	protein_coding
FBgn0051300	CG31300	protein_coding
FBgn0028471	Nab2	protein_coding
FBgn0261847	CG42779	protein_coding
FBgn0051326	CG31326	protein_coding
FBgn0038110	CG8031	protein_coding
FBti0019369	FBti0019369	transposable_element
FBgn0037975	CG3397	protein_coding
FBti0063106	FBti0063106	transposable_element
FBgn0085328	CG34299	protein_coding
FBgn0039316	CG11893	protein_coding
FBgn0037455	CG2336	protein_coding
FBgn0037571	CG11694	protein_coding
FBgn0264495	gpp	protein_coding
FBgn0019828	dj	protein_coding
FBgn0037726	CG9492	protein_coding
FBti0061964	FBti0061964	transposable_element
FBgn0013576	mtd	protein_coding
FBgn0267448	asRNA:CR45798	ncRNA
FBgn0038730	CG6300	protein_coding
FBgn0011270	Pglym87	protein_coding
FBgn0038401	CG5916	protein_coding
FBgn0037761	CG8534	protein_coding
FBgn0019972	Drice	protein_coding
FBgn0267137	lncRNA:CR45577	ncRNA
FBgn0264005	Hmx	protein_coding
FBgn0044511	mRpS21	protein_coding
FBti0061923	FBti0061923	transposable_element
FBgn0002962	nos	protein_coding
FBgn0266539	CG45100	protein_coding
FBgn0038087	beat-Va	protein_coding
FBgn0261393	alpha-Est5	protein_coding
FBgn0037606	CG8032	protein_coding
FBgn0037632	CCT7	protein_coding
FBgn0038054	CG5509	protein_coding
FBgn0028381	Decay	protein_coding
FBgn0051165	tRNA:Ser-GCT-2-3	tRNA
FBgn0051080	TwdlH	protein_coding
FBgn0010803	TrpRS	protein_coding
FBgn0037730	CG9444	protein_coding
FBgn0038565	CG7794	protein_coding
FBgn0039633	CG11873	protein_coding
FBgn0065099	snRNA:7SK	snRNA
FBtr0304260_df_nrg	FBtr0304260_df_nrg	miRNA
FBgn0039110	RanBP3	protein_coding
FBti0061925	FBti0061925	transposable_element
RR48325_transposable_element	RR48325_transposable_element	transposable_element
FBgn0038887	CG7907	protein_coding
FBgn0003867	tsl	protein_coding
FBgn0267754	lncRNA:CR46085	ncRNA
FBgn0052944	CG32944	protein_coding
FBgn0039558	BCAS2	protein_coding
FBti0062134	FBti0062134	transposable_element
FBgn0037296	Prosbeta2R2	protein_coding
FBgn0004618	gl	protein_coding
FBgn0038013	CG10038	protein_coding
FBgn0085334	CG34305	protein_coding
FBgn0066101	LpR1	protein_coding
FBgn0039169	Spps	protein_coding
FBgn0003862	trx	protein_coding
FBgn0038840	Grik	protein_coding
FBgn0264790	asRNA:CR44020	ncRNA
FBti0064266	FBti0064266	transposable_element
FBgn0259113	DNApol-alpha180	protein_coding
FBgn0004554	Edg91	protein_coding
FBti0061677	FBti0061677	transposable_element
FBgn0004862	bap	protein_coding
FBgn0039580	Gfat2	protein_coding
FBgn0002783	mor	protein_coding
FBgn0250746	Prosbeta7	protein_coding
FBgn0011963	tRNA:Arg-ACG-1-6	tRNA
FBgn0266578	lncRNA:CR45109	ncRNA
RR42049_transposable_element	RR42049_transposable_element	transposable_element
FBgn0037822	CG14683	protein_coding
FBgn0038508	CG5866	protein_coding
FBgn0264831	lncRNA:CR44039	ncRNA
FBgn0051231	CG31231	protein_coding
FBti0059706	FBti0059706	transposable_element
FBgn0015351	CG14906	protein_coding
FBgn0263662	lncRNA:CR43653	ncRNA
FBgn0039203	CG13618	protein_coding
FBti0063697	FBti0063697	transposable_element
FBgn0263520	mir-4945	pre_miRNA
FBtr0309682_df_nrg	FBtr0309682_df_nrg	miRNA
FBti0061860	FBti0061860	transposable_element
FBti0063208	FBti0063208	transposable_element
FBgn0004587	B52	protein_coding
FBgn0000039	nAChRalpha2	protein_coding
FBgn0002633	E(spl)m7-HLH	protein_coding
FBgn0086346	ALiX	protein_coding
FBgn0267922	lncRNA:CR46203	ncRNA
FBgn0037422	Osi13	protein_coding
FBgn0039013	CG4813	protein_coding
FBgn0037792	TAF1B	protein_coding
FBgn0039882	Rift	protein_coding
FBgn0266740	asRNA:CR45213	ncRNA
FBgn0262448	mir-279	pre_miRNA
FBgn0039621	CG14518	protein_coding
FBgn0264898	lncRNA:CR44089	ncRNA
FBgn0262614	pyd	protein_coding
FBgn0000416	Sap-r	protein_coding
FBgn0039451	CG6420	protein_coding
FBgn0042213	CG18731	protein_coding
FBgn0010750	atms	protein_coding
FBti0062191	FBti0062191	transposable_element
FBti0061701	FBti0061701	transposable_element
FBti0062164	FBti0062164	transposable_element
FBgn0011740	alpha-Man-IIa	protein_coding
FBgn0037877	CG6689	protein_coding
FBgn0039308	CG11889	protein_coding
FBgn0038826	Syp	protein_coding
FBgn0051118	RabX4	protein_coding
FBtr0309732_df_nrg	FBtr0309732_df_nrg	miRNA
FBti0063788	FBti0063788	transposable_element
FBgn0039430	CG5455	protein_coding
FBgn0039479	CG14257	protein_coding
FBgn0038682	CG5835	protein_coding
FBgn0039084	CG10175	protein_coding
FBgn0039675	ppk21	protein_coding
FBgn0038018	Tim17a1	protein_coding
FBti0062874	FBti0062874	transposable_element
FBgn0038929	CG13408	protein_coding
FBgn0267192	lncRNA:CR45632	ncRNA
FBgn0038950	CG5382	protein_coding
FBti0063366	FBti0063366	transposable_element
FBgn0038720	CG6231	protein_coding
FBgn0051008	CG31008	protein_coding
FBgn0267239	lncRNA:CR45679	ncRNA
FBgn0003882	tub	protein_coding
FBgn0039647	jus	protein_coding
FBgn0086055	snoRNA:Me18S-C1096	snoRNA
FBti0061711	FBti0061711	transposable_element
FBgn0263624	lncRNA:CR43633	ncRNA
FBgn0037431	CG17917	protein_coding
FBgn0001149	GstD1	protein_coding
FBgn0083949	side-III	protein_coding
FBgn0267713	lncRNA:CR46046	ncRNA
FBgn0267567	asRNA:CR45907	ncRNA
FBgn0067783	DPCoAC	protein_coding
FBgn0038400	CG5903	protein_coding
FBgn0266248	lncRNA:CR44943	ncRNA
RR48371_transposable_element	RR48371_transposable_element	transposable_element
RR48386_transposable_element	RR48386_transposable_element	transposable_element
FBgn0037782	Npc2d	protein_coding
FBgn0266743	lncRNA:CR45216	ncRNA
FBgn0267450	asRNA:CR45800	ncRNA
FBti0020381	FBti0020381	transposable_element
FBti0019377	FBti0019377	transposable_element
FBgn0038167	Lkb1	protein_coding
FBgn0038290	CG6912	protein_coding
FBgn0038788	Sirt2	protein_coding
FBti0063836	FBti0063836	transposable_element
FBgn0037521	CG2993	protein_coding
FBgn0264325	Atg6	protein_coding
FBgn0019960	Mitofilin	protein_coding
FBgn0259244	CG42342	protein_coding
FBgn0004509	Fur1	protein_coding
FBgn0039373	CG5024	protein_coding
FBti0062502	FBti0062502	transposable_element
FBgn0037710	CG9393	protein_coding
FBgn0038542	TyrR	protein_coding
FBgn0046247	CG5938	protein_coding
FBgn0263477	scaRNA:PsiU1-6	snoRNA
FBgn0037831	Cap-H2	protein_coding
FBgn0266406	asRNA:CR45046	ncRNA
FBgn0086610	CG33342	protein_coding
FBgn0037465	CG1105	protein_coding
FBgn0003312	sad	protein_coding
FBgn0259736	CG42390	protein_coding
FBgn0037772	Spn85F	protein_coding
FBti0062578	FBti0062578	transposable_element
FBgn0261287	ymp	protein_coding
FBgn0266240	lncRNA:CR44935	ncRNA
FBgn0267756	lncRNA:CR46087	ncRNA
FBgn0086608	CG34112	protein_coding
FBgn0267788	lncRNA:CR46119	ncRNA
FBti0020355	FBti0020355	transposable_element
FBgn0038784	CG4362	protein_coding
FBgn0038916	dnd	protein_coding
FBgn0038767	trem	protein_coding
FBgn0005596	yem	protein_coding
FBgn0039386	CG5948	protein_coding
FBgn0037315	Cerk	protein_coding
FBgn0020235	ATPsyngamma	protein_coding
FBgn0265159	asRNA:CR44228	ncRNA
FBgn0039158	TBC1d7	protein_coding
FBgn0038830	CG17272	protein_coding
FBti0019452	FBti0019452	transposable_element
FBgn0260944	Rbp1	protein_coding
FBti0059722	FBti0059722	transposable_element
FBgn0086051	snoRNA:Me28S-U2134a	snoRNA
FBgn0039107	CG10300	protein_coding
FBti0019392	FBti0019392	transposable_element
FBgn0051439	Muc96D	protein_coding
FBgn0039620	wat	protein_coding
FBgn0039443	TwdlS	protein_coding
FBgn0037937	Fer3	protein_coding
