chr2L	155430	155566	+
chr2L	155430	155637	+
chr2L	155785	155857	+
chr2L	156349	156422	+
chr2L	156553	156735	+
chr2L	158376	158435	-
chr2L	159820	160008	+
chr2L	159820	162591	+
chr2L	159824	162591	+
chr2L	163002	164158	+
chr2L	163002	175360	+
chr2L	163002	183760	+
chr2L	164235	175360	+
chr2L	175448	183760	+
chr2L	182914	183760	+
chr2L	183420	183760	+
chr2L	185083	185151	+
chr2L	186124	186192	+
chr2L	186856	186909	+
chr2L	187017	187481	+
chr2L	199576	199636	+
chr2L	199744	199902	+
chr2L	199744	200119	+
chr2L	199984	200119	+
chr2L	200316	200375	+
chr2L	200676	200741	+
chr2L	201062	201126	+
chr2L	203892	203992	+
chr2L	205213	205271	-
chr2L	205944	206000	-
chr2L	206051	206699	-
chr2L	206051	207230	-
chr2L	207632	207710	+
chr2L	208609	208728	+
chr2L	214943	215033	-
chr2L	215677	215772	-
chr2L	216008	216076	-
chr2L	216276	216344	-
chr2L	216574	216631	-
chr2L	218886	221505	-
chr2L	218886	226115	-
chr2L	218886	227371	-
chr2L	226509	227371	-
chr2L	227548	228132	-
chr2L	228282	229172	-
chr2L	228282	230537	-
chr2L	229383	229929	-
chr2L	229383	230537	-
chr2L	229978	230537	-
chr2L	230628	230757	-
chr2L	231035	231947	-
chr2L	231035	231962	-
chr2L	232102	232291	-
chr2L	232380	233996	-
chr2L	233155	233216	+
chr2L	234175	234236	-
chr2L	242144	242243	-
chr2L	242745	250756	-
chr2L	242926	250756	-
chr2L	251465	251526	-
chr2L	251802	251855	-
chr2L	251925	251978	-
chr2L	252167	252226	-
chr2L	253146	253219	-
chr2L	253386	253445	-
chr2L	253891	253955	-
chr2L	254398	254561	-
chr2L	254398	271628	-
chr2L	254425	271628	-
chr2L	262598	262644	+
chr2L	269390	269457	+
chr2L	270607	270660	+
chr2L	272507	272554	-
chr2L	275252	275318	-
chr2L	276498	276738	-
chr2L	276898	276958	-
chr2L	276904	276958	-
chr2L	276904	276973	-
chr2L	277864	277929	+
chr2L	278324	278642	+
chr2L	279125	279184	+
chr2L	279806	279869	+
chr2L	280041	280109	+
chr2L	282506	282653	-
chr2L	284211	284747	-
chr2L	284969	285432	-
chr2L	284969	286306	-
chr2L	284969	290812	-
chr2L	286663	286752	+
chr2L	291032	291606	-
chr2L	291032	291660	-
chr2L	292661	292716	+
chr2L	294373	294440	-
chr2L	295281	295345	+
chr2L	295629	295703	+
chr2L	296812	296976	+
chr2L	298404	299032	+
chr2L	299919	302025	+
chr2L	301945	302025	+
chr2L	306390	317742	+
chr2L	308843	308996	-
chr2L	310606	317742	+
chr2L	318121	325677	+
chr2L	325825	334119	+
chr2L	326062	328592	-
chr2L	334258	335414	+
chr2L	335549	336017	+
chr2L	336204	336348	+
chr2L	336547	337015	+
chr2L	336547	337937	+
chr2L	337199	337937	+
chr2L	338119	339206	+
chr2L	339442	340709	+
chr2L	340856	342578	+
chr2L	342793	342865	+
chr2L	343730	344023	+
chr2L	343730	344038	+
chr2L	343730	344041	+
chr2L	344490	344554	+
chr2L	344490	344575	+
chr2L	344948	345008	+
chr2L	345154	345214	+
chr2L	347937	355383	+
chr2L	356313	356366	-
chr2L	356838	356890	-
chr2L	357192	357422	-
chr2L	357749	357815	-
chr2L	357767	357815	-
chr2L	378482	384510	+
chr2L	384895	385700	+
chr2L	385747	386307	+
chr2L	386577	386702	+
chr2L	398867	399847	-
chr2L	400457	400522	-
chr2L	400668	400724	-
chr2L	400943	401006	-
chr2L	404474	404535	+
chr2L	406036	406094	+
chr2L	409466	409531	-
chr2L	409737	409789	-
chr2L	410074	410126	-
chr2L	411061	411128	-
chr2L	411719	411781	-
chr2L	412238	412446	-
chr2L	412659	412724	-
chr2L	412659	413395	-
chr2L	413655	414442	-
chr2L	415447	415511	+
chr2L	416711	416788	+
chr2L	420147	420291	+
chr2L	422189	422242	+
chr2L	423846	423915	+
chr2L	424764	424823	+
chr2L	425013	425072	+
chr2L	431900	438379	+
chr2L	432118	438379	+
chr2L	438517	438581	+
chr2L	438728	443081	+
chr2L	443162	443225	+
chr2L	446584	446641	+
chr2L	449171	449229	-
chr2L	449321	449434	-
chr2L	450541	450665	-
chr2L	450879	451229	-
chr2L	450879	452576	-
chr2L	452737	452797	-
chr2L	452737	452986	-
chr2L	454271	454329	+
chr2L	454930	454988	+
chr2L	455828	456085	+
chr2L	456224	456288	+
chr2L	456469	456538	+
chr2L	456730	456796	+
chr2L	456898	456972	+
chr2L	457339	457399	+
chr2L	457563	457614	+
chr2L	457563	457627	+
chr2L	464942	471397	-
chr2L	473166	473222	+
chr2L	473995	474053	+
chr2L	474766	475035	+
chr2L	475179	475232	+
chr2L	475852	475915	+
chr2L	476016	476077	+
chr2L	476332	489516	+
chr2L	476332	525391	+
chr2L	478205	479086	-
chr2L	478205	479406	-
chr2L	491359	525391	+
chr2L	524060	525391	+
chr2L	525437	536022	+
chr2L	536967	537036	+
chr2L	537432	537548	+
chr2L	537750	537862	+
chr2L	539250	539309	+
chr2L	539453	539517	+
chr2L	541169	541708	-
chr2L	542347	542429	-
chr2L	542351	542429	-
chr2L	542380	542429	-
chr2L	543350	543415	-
chr2L	544267	544332	-
chr2L	545307	545370	+
chr2L	545565	545815	+
chr2L	546444	546564	+
chr2L	546480	546532	-
chr2L	547901	547977	-
chr2L	548219	549025	-
chr2L	548219	551157	-
chr2L	554275	554335	-
chr2L	555447	555509	-
chr2L	557666	557721	-
chr2L	557883	557942	-
chr2L	558542	558615	-
chr2L	558542	559562	-
chr2L	560038	560096	+
chr2L	563190	563253	-
chr2L	563190	563258	-
chr2L	563190	563276	-
chr2L	566439	566497	-
chr2L	566625	566679	-
chr2L	567031	567088	-
chr2L	568434	568598	+
chr2L	569291	569347	+
chr2L	574356	574633	+
chr2L	574699	574779	+
chr2L	575091	575143	+
chr2L	576023	576080	-
chr2L	576405	576513	-
chr2L	578034	578154	+
chr2L	578421	578483	+
chr2L	584446	587829	-
chr2L	584446	592271	-
chr2L	588580	588646	+
chr2L	592634	593587	-
chr2L	602950	603073	+
chr2L	603007	603073	+
chr2L	644315	644436	-
chr2L	645717	647988	-
chr2L	648362	648478	-
chr2L	648887	648990	-
chr2L	649766	649933	-
chr2L	650294	652785	-
chr2L	653289	654246	-
chr2L	654701	655273	-
chr2L	655867	656711	-
chr2L	657385	705870	-
chr2L	707868	714274	-
chr2L	710668	714858	+
chr2L	724016	724080	-
chr2L	738269	738320	-
chr2L	738436	738507	-
chr2L	738838	739444	-
chr2L	740015	740356	-
chr2L	740691	740799	-
chr2L	740965	743337	-
chr2L	743624	744083	-
chr2L	743624	744195	-
chr2L	750401	752730	+
chr2L	750804	752730	+
chr2L	753731	754486	+
chr2L	754631	755020	+
chr2L	755297	755661	+
chr2L	755297	755828	+
chr2L	756081	756333	+
chr2L	756081	756667	+
chr2L	757031	757127	+
chr2L	757430	757799	+
chr2L	757939	758846	+
chr2L	759123	759230	+
chr2L	759550	759678	+
chr2L	782049	782123	+
chr2L	782182	782237	+
chr2L	782442	782494	+
chr2L	786423	786478	-
chr2L	786428	786509	+
chr2L	786665	786732	-
chr2L	788179	788241	-
chr2L	788613	790488	-
chr2L	810759	810808	+
chr2L	811022	811088	+
chr2L	811204	811258	+
chr2L	812497	812561	+
chr2L	813894	813950	-
chr2L	814185	814242	-
chr2L	815222	815274	-
chr2L	815413	815474	-
chr2L	815422	815474	-
chr2L	817183	817243	-
chr2L	818644	818703	-
chr2L	821660	822857	+
chr2L	823570	823636	+
chr2L	824138	824190	+
chr2L	824138	824218	+
chr2L	826508	829304	+
chr2L	826508	829421	+
chr2L	826508	829456	+
chr2L	829972	830144	+
chr2L	830350	830737	+
chr2L	831084	831176	+
chr2L	831627	831713	+
chr2L	834584	834973	-
chr2L	835291	835352	-
chr2L	835548	835703	-
chr2L	835548	836545	-
chr2L	836172	836545	-
chr2L	837379	842613	-
chr2L	837379	849898	-
chr2L	851660	851717	-
chr2L	852443	852498	-
chr2L	852572	852627	-
chr2L	853006	853191	+
chr2L	853279	853544	+
chr2L	855624	855686	+
chr2L	855811	855867	+
chr2L	860410	860763	+
chr2L	861358	861428	+
chr2L	862259	862318	-
chr2L	862499	862562	-
chr2L	864135	864194	-
chr2L	864339	864397	-
chr2L	864795	864876	-
chr2L	864795	867813	-
chr2L	864795	868031	-
chr2L	865061	865826	-
chr2L	870553	871340	+
chr2L	871275	871340	+
chr2L	871577	871640	+
chr2L	871739	871805	+
chr2L	872081	872207	+
chr2L	873540	875037	+
chr2L	877872	877969	+
chr2L	878335	878391	-
chr2L	878774	878837	-
chr2L	879800	879864	-
chr2L	880915	880973	-
chr2L	881586	881647	-
chr2L	881948	882047	-
chr2L	882605	882659	-
chr2L	883040	883095	-
chr2L	883298	883364	-
chr2L	883992	884051	-
chr2L	884186	884255	-
chr2L	884389	884441	-
chr2L	884653	884721	-
chr2L	884847	884907	-
chr2L	898942	899009	+
chr2L	914280	914337	+
chr2L	914494	914552	+
chr2L	914616	914799	+
chr2L	915004	915057	+
chr2L	915270	915324	+
chr2L	915448	915507	+
chr2L	915751	915814	+
chr2L	916232	916281	+
chr2L	916654	916706	+
chr2L	917388	917466	+
chr2L	923220	930064	+
chr2L	923220	950491	+
chr2L	930424	950491	+
chr2L	950579	951586	+
chr2L	952143	952255	+
chr2L	953334	953395	+
chr2L	953511	956248	+
chr2L	956335	956403	+
chr2L	956793	956859	+
chr2L	956945	957051	+
chr2L	957210	957278	+
chr2L	989105	989416	-
chr2L	989358	989771	-
chr2L	990312	990869	-
chr2L	1014485	1014549	-
chr2L	1014717	1014776	-
chr2L	1014975	1015034	-
chr2L	1015257	1015314	-
chr2L	1015928	1015992	-
chr2L	1016077	1016138	-
chr2L	1017642	1017710	-
chr2L	1017769	1019267	-
chr2L	1019322	1033686	-
chr2L	1021830	1021941	+
chr2L	1023503	1024583	+
chr2L	1034191	1034401	-
chr2L	1034191	1042963	-
chr2L	1034191	1046809	-
chr2L	1038507	1038578	+
chr2L	1047023	1047955	-
chr2L	1052266	1052330	-
chr2L	1052496	1052565	-
chr2L	1053054	1061233	-
chr2L	1062214	1076834	-
chr2L	1062214	1077651	-
chr2L	1078569	1078624	+
chr2L	1079066	1079120	+
chr2L	1081428	1081577	+
chr2L	1081921	1081976	+
chr2L	1082057	1082119	+
chr2L	1082666	1082788	+
chr2L	1082666	1082791	+
chr2L	1084837	1084893	-
chr2L	1085137	1085200	-
chr2L	1085310	1085523	-
chr2L	1085681	1085743	-
chr2L	1085862	1085926	-
chr2L	1086027	1087694	-
chr2L	1088107	1101920	-
chr2L	1088107	1102322	-
chr2L	1101969	1102322	-
chr2L	1103821	1103878	-
chr2L	1105102	1105158	-
chr2L	1106299	1106355	-
chr2L	1107107	1107160	-
chr2L	1107317	1107372	-
chr2L	1107758	1107811	-
chr2L	1107950	1108015	-
chr2L	1109896	1109962	+
chr2L	1110424	1110479	+
chr2L	1110675	1111263	+
chr2L	1111398	1111453	+
chr2L	1111968	1112027	+
chr2L	1112445	1112505	+
chr2L	1113153	1113203	+
chr2L	1113502	1113558	+
chr2L	1113766	1113825	+
chr2L	1115944	1116440	-
chr2L	1116691	1117443	-
chr2L	1117517	1117866	-
chr2L	1117517	1118565	-
chr2L	1117517	1128128	-
chr2L	1117918	1118565	-
chr2L	1128346	1128803	-
chr2L	1129506	1129818	+
chr2L	1131182	1131263	+
chr2L	1135082	1138620	+
chr2L	1139068	1139123	+
chr2L	1139386	1139482	+
chr2L	1139764	1139828	+
chr2L	1139764	1139831	+
chr2L	1143411	1145443	+
chr2L	1146473	1146538	+
chr2L	1146826	1146892	+
chr2L	1149587	1149650	-
chr2L	1150070	1150130	-
chr2L	1150327	1150378	-
chr2L	1150560	1150616	-
chr2L	1152116	1152176	-
chr2L	1152701	1152770	-
chr2L	1153319	1153385	-
chr2L	1153732	1154281	-
chr2L	1153732	1155745	-
chr2L	1153732	1158078	-
chr2L	1154407	1154551	-
chr2L	1155054	1155745	-
chr2L	1158783	1158856	+
chr2L	1159468	1159755	+
chr2L	1161220	1161289	-
chr2L	1161870	1161926	-
chr2L	1162147	1162999	-
chr2L	1163150	1163416	-
chr2L	1163150	1163759	-
chr2L	1165081	1165138	+
chr2L	1166923	1166982	+
chr2L	1167955	1168011	-
chr2L	1168639	1168694	-
chr2L	1169562	1169627	-
chr2L	1169959	1170227	-
chr2L	1170364	1170418	+
chr2L	1170554	1170610	+
chr2L	1170957	1171029	-
chr2L	1171644	1171713	-
chr2L	1171914	1172022	-
chr2L	1173320	1173379	+
chr2L	1173830	1173883	+
chr2L	1174131	1174196	+
chr2L	1174267	1174496	+
chr2L	1174571	1174909	+
chr2L	1174988	1175046	+
chr2L	1175174	1175286	+
chr2L	1175524	1175578	+
chr2L	1176044	1176100	+
chr2L	1176882	1176941	+
chr2L	1177192	1177255	+
chr2L	1177862	1177947	+
chr2L	1177869	1177947	+
chr2L	1178045	1178107	+
chr2L	1178468	1178840	+
chr2L	1178468	1178846	+
chr2L	1179070	1179126	+
chr2L	1179197	1179451	+
chr2L	1179197	1179859	+
chr2L	1179526	1179859	+
chr2L	1179938	1179996	+
chr2L	1180124	1180212	+
chr2L	1180450	1180512	+
chr2L	1180927	1180994	+
chr2L	1181794	1181854	+
chr2L	1182105	1182169	+
chr2L	1183472	1183528	-
chr2L	1184255	1184322	+
chr2L	1186016	1191402	+
chr2L	1186453	1191402	+
chr2L	1191535	1191598	+
chr2L	1191539	1191598	+
chr2L	1191910	1191969	+
chr2L	1192199	1192255	+
chr2L	1192199	1192267	+
chr2L	1192626	1196215	+
chr2L	1204465	1204564	+
chr2L	1204688	1204762	+
chr2L	1204842	1204900	+
chr2L	1217385	1217484	-
chr2L	1219592	1219656	+
chr2L	1220036	1227701	+
chr2L	1227764	1227827	+
chr2L	1228138	1228191	+
chr2L	1228409	1228464	+
chr2L	1228653	1228713	+
chr2L	1229186	1229252	+
chr2L	1240971	1241050	+
chr2L	1256946	1273584	+
chr2L	1273779	1280598	+
chr2L	1280702	1284605	+
chr2L	1284891	1285303	+
chr2L	1285445	1285505	+
chr2L	1285638	1285744	+
chr2L	1287050	1287160	+
chr2L	1287260	1287500	+
chr2L	1287742	1288132	+
chr2L	1288294	1289454	+
chr2L	1289729	1292647	+
chr2L	1293598	1294982	+
chr2L	1329325	1329381	+
chr2L	1334760	1334818	+
chr2L	1341521	1341588	-
chr2L	1341757	1341828	-
chr2L	1341985	1342038	-
chr2L	1343599	1343658	-
chr2L	1343827	1343903	-
chr2L	1344060	1344114	-
chr2L	1344516	1344569	+
chr2L	1344516	1344580	+
chr2L	1352642	1352697	-
chr2L	1353839	1353887	-
chr2L	1355630	1355701	-
chr2L	1359111	1359171	-
chr2L	1359271	1359331	-
chr2L	1359418	1359466	-
chr2L	1359698	1359760	-
chr2L	1360374	1360491	-
chr2L	1360591	1360656	-
chr2L	1360737	1360795	-
chr2L	1360927	1361457	-
chr2L	1361579	1361640	-
chr2L	1368110	1368214	+
chr2L	1368314	1368365	+
chr2L	1368480	1368529	+
chr2L	1382633	1384926	-
chr2L	1385213	1386847	-
chr2L	1387012	1387106	-
chr2L	1387354	1387430	-
chr2L	1387527	1390892	-
chr2L	1391299	1391388	-
chr2L	1391509	1391586	-
chr2L	1392525	1392689	-
chr2L	1392822	1394191	-
chr2L	1394333	1394473	-
chr2L	1394759	1395902	-
chr2L	1396006	1397061	-
chr2L	1397253	1419903	-
chr2L	1499422	1499557	-
chr2L	1499422	1499674	-
chr2L	1500046	1500113	-
chr2L	1500200	1500408	-
chr2L	1500203	1500408	-
chr2L	1501037	1501096	-
chr2L	1501037	1501098	-
chr2L	1501055	1501123	+
chr2L	1501430	1503569	+
chr2L	1501873	1501932	-
chr2L	1502185	1502610	-
chr2L	1520741	1520800	+
chr2L	1521440	1521558	+
chr2L	1521917	1521982	+
chr2L	1522831	1522890	+
chr2L	1523530	1523669	+
chr2L	1524028	1524090	+
chr2L	1555206	1556539	+
chr2L	1555206	1556832	+
chr2L	1555212	1556832	+
chr2L	1555754	1556323	+
chr2L	1556916	1600615	+
chr2L	1586789	1586851	-
chr2L	1595544	1595597	-
chr2L	1595828	1595891	-
chr2L	1596422	1609485	-
chr2L	1600826	1600961	+
chr2L	1601913	1602321	+
chr2L	1602658	1602943	+
chr2L	1603630	1604197	+
chr2L	1604337	1604760	+
chr2L	1604886	1605095	+
chr2L	1604886	1605098	+
chr2L	1604886	1606389	+
chr2L	1605486	1606389	+
chr2L	1609659	1609754	-
chr2L	1611869	1612005	+
chr2L	1612989	1613043	-
chr2L	1613424	1613982	-
chr2L	1619971	1620039	-
chr2L	1651412	1652774	+
chr2L	1651430	1652774	+
chr2L	1651713	1652774	+
chr2L	1653836	1678868	+
chr2L	1653836	1690116	+
chr2L	1667982	1670143	+
chr2L	1667982	1690116	+
chr2L	1670190	1678868	+
chr2L	1678921	1690116	+
chr2L	1690756	1694223	+
chr2L	1694442	1694546	+
chr2L	1695377	1695438	+
chr2L	1695587	1695648	+
chr2L	1705115	1705399	+
chr2L	1705281	1705399	+
chr2L	1707999	1708060	-
chr2L	1708215	1708281	-
chr2L	1708403	1708461	-
chr2L	1708678	1708820	-
chr2L	1708740	1708809	+
chr2L	1709105	1709173	-
chr2L	1709333	1709616	-
chr2L	1709812	1709877	-
chr2L	1709964	1710042	-
chr2L	1710104	1710207	-
chr2L	1710538	1710598	+
chr2L	1710698	1710850	+
chr2L	1711868	1711927	-
chr2L	1712088	1712144	-
chr2L	1712543	1712596	-
chr2L	1712543	1712611	-
chr2L	1713109	1713166	-
chr2L	1714118	1714172	-
chr2L	1714474	1715138	-
chr2L	1717230	1717597	-
chr2L	1717816	1717877	-
chr2L	1718152	1718226	-
chr2L	1718359	1718420	-
chr2L	1718492	1718674	-
chr2L	1718492	1718695	-
chr2L	1718492	1718739	-
chr2L	1718904	1723881	-
chr2L	1726656	1726752	-
chr2L	1726656	1727645	-
chr2L	1727881	1728053	-
chr2L	1728233	1728302	-
chr2L	1728233	1728361	-
chr2L	1728233	1729274	-
chr2L	1728233	1729549	-
chr2L	1731817	1731879	-
chr2L	1732081	1732143	-
chr2L	1732655	1741659	+
chr2L	1738020	1741659	+
chr2L	1742077	1742142	+
chr2L	1742261	1743344	+
chr2L	1743541	1743633	+
chr2L	1743780	1744922	+
chr2L	1745162	1745220	+
chr2L	1745362	1745718	+
chr2L	1746030	1747691	+
chr2L	1747861	1748773	+
chr2L	1748875	1749517	+
chr2L	1749677	1749741	+
chr2L	1755406	1755467	-
chr2L	1758659	1758932	-
chr2L	1785079	1785133	+
chr2L	1789294	1789351	-
chr2L	1790770	1790824	-
chr2L	1792210	1792260	-
chr2L	1793832	1793896	-
chr2L	1824696	1824761	-
chr2L	1825134	1825185	-
chr2L	1825902	1825986	-
chr2L	1825905	1825986	-
chr2L	1826275	1826328	-
chr2L	1832367	1832423	-
chr2L	1836653	1837172	+
chr2L	1836653	1842898	+
chr2L	1837407	1842898	+
chr2L	1840531	1840585	-
chr2L	1844721	1848064	+
chr2L	1848214	1851106	+
chr2L	1848214	1851109	+
chr2L	1851274	1851691	+
chr2L	1851965	1852053	+
chr2L	1852151	1852657	+
chr2L	1852786	1853453	+
chr2L	1853597	1854185	+
chr2L	1854309	1855363	+
chr2L	1854309	1855372	+
chr2L	1855476	1855615	+
chr2L	1855798	1856429	+
chr2L	1859002	1862719	-
chr2L	1859002	1864931	-
chr2L	1862828	1864931	-
chr2L	1865217	1865458	-
chr2L	1865776	1865986	-
chr2L	1866139	1866220	-
chr2L	1866366	1866466	-
chr2L	1866898	1866965	-
chr2L	1867366	1869073	-
chr2L	1869528	1875011	-
chr2L	1875176	1876468	-
chr2L	1876592	1879966	-
chr2L	1880672	1881311	-
chr2L	1885319	1909668	+
chr2L	1909993	1910066	+
chr2L	1910150	1932055	+
chr2L	1911870	1913208	+
chr2L	1912235	1913208	+
chr2L	1913664	1932055	+
chr2L	1928576	1932055	+
chr2L	1932148	1933805	+
chr2L	1934050	1934118	+
chr2L	1934329	1934478	+
chr2L	1934899	1934960	+
chr2L	1935684	1935738	+
chr2L	1936992	1937053	+
chr2L	1937374	1937440	+
chr2L	1937584	1937865	+
chr2L	1937584	1938507	+
chr2L	1937911	1938507	+
chr2L	1938620	1938864	+
chr2L	1938620	1941581	+
chr2L	1938620	1941754	+
chr2L	1941394	1941581	+
chr2L	1941678	1941754	+
chr2L	1941904	1941970	+
chr2L	1942047	1942107	+
chr2L	1942183	1942250	+
chr2L	1942452	1942509	+
chr2L	1942664	1942784	+
chr2L	1946197	1946254	-
chr2L	1946504	1946561	-
chr2L	1952880	1954313	-
chr2L	1952880	1969952	-
chr2L	1974481	1974563	+
chr2L	1974819	1974880	+
chr2L	1974992	1975060	+
chr2L	1976814	1976909	-
chr2L	1979203	1979909	-
chr2L	1980181	1980252	-
chr2L	1980428	1980551	-
chr2L	1981584	1981641	+
chr2L	1981833	1981885	+
chr2L	1982499	1982546	+
chr2L	1983961	1984018	+
chr2L	1984144	1984205	+
chr2L	1985402	1985470	-
chr2L	1985720	1985781	-
chr2L	1985884	1985945	-
chr2L	1986106	1986796	-
chr2L	1986106	1987584	-
chr2L	1989842	1989912	+
chr2L	1992040	1992092	-
chr2L	1997959	1998231	-
chr2L	1998721	2000933	-
chr2L	2000352	2000413	+
chr2L	2001087	2001379	-
chr2L	2001211	2001402	+
chr2L	2001512	2002172	-
chr2L	2001954	2002032	+
chr2L	2002314	2002668	-
chr2L	2002347	2003444	+
chr2L	2002921	2005560	-
chr2L	2007054	2007134	-
chr2L	2008542	2008672	+
chr2L	2010314	2026767	+
chr2L	2011786	2017523	+
chr2L	2017852	2026767	+
chr2L	2024266	2026767	+
chr2L	2027211	2027278	+
chr2L	2027792	2027851	+
chr2L	2028051	2028112	+
chr2L	2028250	2028302	+
chr2L	2028250	2028320	+
chr2L	2029029	2029091	+
chr2L	2029419	2029493	+
chr2L	2029757	2029835	+
chr2L	2035565	2035881	-
chr2L	2038009	2039929	+
chr2L	2038225	2039929	+
chr2L	2038642	2039929	+
chr2L	2039805	2039929	+
chr2L	2040155	2040216	+
chr2L	2040360	2040421	+
chr2L	2041574	2041646	+
chr2L	2042570	2042652	+
chr2L	2042852	2042913	+
chr2L	2045642	2045699	+
chr2L	2046012	2046065	+
chr2L	2046012	2046068	+
chr2L	2046219	2046427	+
chr2L	2047640	2047703	+
chr2L	2055113	2055326	+
chr2L	2055518	2055598	+
chr2L	2055787	2057033	+
chr2L	2057136	2057672	+
chr2L	2057826	2057916	+
chr2L	2059984	2061809	-
chr2L	2061908	2061974	-
chr2L	2062300	2065610	-
chr2L	2065744	2066519	-
chr2L	2066598	2066741	-
chr2L	2067161	2094412	-
chr2L	2080124	2080207	+
chr2L	2081067	2081131	+
chr2L	2081067	2081134	+
chr2L	2084226	2084277	+
chr2L	2095173	2109725	-
chr2L	2095173	2109818	-
chr2L	2129071	2129132	-
chr2L	2131255	2134438	+
chr2L	2134968	2135037	+
chr2L	2136645	2136730	+
chr2L	2137795	2137882	-
chr2L	2137927	2137983	-
chr2L	2138156	2139629	-
chr2L	2138159	2139629	-
chr2L	2139674	2139727	-
chr2L	2139677	2139727	-
chr2L	2140313	2140379	-
chr2L	2141071	2141128	-
chr2L	2141723	2141784	-
chr2L	2142133	2142190	-
chr2L	2142581	2142641	-
chr2L	2143392	2143448	-
chr2L	2143850	2143919	-
chr2L	2144054	2144118	-
chr2L	2144367	2144456	-
chr2L	2144626	2144804	-
chr2L	2146814	2146885	-
chr2L	2148590	2148646	+
chr2L	2149781	2149841	+
