60432	100
77583	77640	1	4	0	1
84277	87018	2	0	2	2
94892	94987	1	0	1	1
95070	95130	1	1	0	1
95301	95352	1	0	2	1
97833	97882	1	2	0	1
98470	98525	1	0	1	1
99723	99783	1	0	0	1
100516	100570	1	4	1	1
100703	100760	1	2	0	1
100942	101014	1	0	0	1
101194	101247	1	0	1	1
101619	101874	1	0	1	1
102906	103004	1	1	1	1
103434	103514	1	1	0	1
103434	103876	1	1	0	1
104947	105003	2	0	0	2
105336	105389	2	2	0	2
105455	105510	2	4	1	2
105915	105967	4	0	1	2
107000	107763	1	0	0	1
107838	108586	1	0	0	1
107956	108586	1	0	0	1
108101	108586	1	2	0	1
108226	108586	1	0	0	1
108346	108586	1	0	0	1
108809	110404	1	2	0	1
109793	110404	1	1	0	1
110483	110753	1	1	0	1
110877	111003	1	1	2	1
110877	111905	1	1	2	1
110877	112688	1	1	1	1
111117	111905	1	2	2	1
111117	112688	1	3	1	1
112019	112688	1	3	1	1
113369	113432	1	0	1	1
114991	155544	1	2	0	1
114991	155565	1	2	0	1
114991	155636	1	2	0	1
117759	117818	2	0	1	2
118076	118134	2	0	0	2
118304	118359	2	0	2	2
118874	118929	2	0	0	2
119076	119132	2	0	1	2
119235	119286	2	0	2	2
119235	119429	2	0	1	2
119375	119429	2	0	1	2
119554	119826	2	0	1	2
120080	120166	2	1	1	2
120080	120419	2	1	0	2
120080	121631	2	1	0	2
120265	120509	2	0	1	2
120364	120419	2	0	0	2
122994	123079	2	0	0	2
123072	123138	1	0	0	1
123258	123323	1	1	2	1
123629	123692	2	1	0	2
123794	123854	2	0	0	2
124024	124085	2	0	1	2
124920	125075	4	0	1	2
125266	126108	2	0	0	2
126227	128798	2	0	0	2
128942	130506	2	0	0	2
132255	132474	1	1	0	1
136216	136271	1	0	0	1
138590	138667	2	0	0	2
139198	139254	2	0	2	2
139385	139440	2	0	0	2
139687	139739	2	2	0	2
139954	140112	2	1	1	2
141340	141394	2	2	0	2
141609	141660	2	2	1	2
141609	141669	2	2	1	2
142662	142722	2	0	0	2
145910	147347	2	1	0	2
145910	147353	2	1	0	2
147454	147509	2	1	0	2
147710	147763	2	0	3	2
147936	147993	2	1	1	2
148037	148090	2	1	0	2
148173	148336	2	0	3	2
148825	148877	2	0	2	2
149226	151113	2	1	1	2
155059	155126	2	0	2	2
155178	155248	1	2	0	1
155410	155464	1	1	0	1
155429	155544	1	2	0	1
155429	155565	1	2	0	1
155429	155636	1	2	0	1
155784	155856	1	0	1	1
156348	156421	1	1	1	1
156552	156734	1	0	0	1
158375	158434	2	0	1	2
159819	160007	1	0	0	1
159819	162590	1	0	0	1
159823	162590	1	0	0	1
163001	164157	1	2	1	1
163001	175359	1	2	2	1
163001	183759	1	2	2	1
164234	175359	1	1	2	1
175447	183759	1	0	2	1
182913	183759	1	0	2	1
183419	183759	1	2	2	1
185082	185150	1	0	1	1
186123	186191	1	1	2	1
186855	186908	1	1	0	1
187016	187480	1	1	2	1
199575	199635	1	1	3	1
199743	199901	1	1	0	1
199743	200118	1	1	0	1
199983	200118	1	1	0	1
200315	200374	1	1	0	1
200675	200740	1	1	0	1
201061	201125	1	3	2	1
203891	203991	1	0	1	1
205212	205270	2	1	2	2
205943	205999	2	0	3	2
206050	206698	2	0	2	2
206050	207229	2	0	1	2
207631	207709	1	0	0	1
208608	208727	1	2	2	1
214942	215032	2	1	1	2
215676	215771	2	0	0	2
216007	216075	2	0	0	2
216275	216343	2	0	2	2
216573	216630	2	0	0	2
218885	221504	2	0	2	2
218885	226114	2	0	0	2
218885	227370	2	0	2	2
226508	227370	2	0	2	2
227547	228131	2	1	1	2
228281	229171	2	0	0	2
228281	230536	2	0	3	2
229382	229928	2	0	2	2
229382	230536	2	0	2	2
229977	230536	2	0	3	2
230627	230756	2	1	0	2
231034	231946	2	2	2	2
231034	231961	2	2	2	2
232101	232290	2	0	0	2
232379	233995	2	0	1	2
233154	233215	1	1	0	1
234174	234235	2	1	3	2
242143	242242	2	0	1	2
242744	250755	2	0	1	2
242925	250755	2	0	1	2
251464	251525	2	1	0	2
251801	251854	2	0	1	2
251924	251977	2	0	1	2
252166	252225	2	0	0	2
253145	253218	2	0	0	2
253385	253444	2	0	0	2
253890	253954	2	0	1	2
254397	254560	2	0	1	2
254397	271627	2	0	1	2
254424	271627	2	1	1	2
262597	262643	1	1	0	1
269389	269456	1	0	0	1
270606	270659	1	0	0	1
272506	272553	2	1	2	2
275251	275317	2	0	0	2
276497	276737	2	0	2	2
276897	276957	2	0	1	2
276903	276957	2	0	1	2
276903	276972	2	0	1	2
277863	277928	1	0	1	1
278323	278641	1	2	0	1
279124	279183	1	1	0	1
279805	279868	1	0	0	1
280040	280108	1	0	0	1
282505	282652	4	0	3	2
284210	284746	2	0	3	2
284968	285431	2	0	1	2
284968	286305	2	0	1	2
284968	290811	2	0	1	2
286662	286751	1	0	0	1
291031	291605	4	1	2	2
291031	291659	2	1	0	2
292660	292715	1	1	0	1
294372	294439	2	1	0	2
295280	295344	1	2	2	1
295628	295702	1	1	2	1
296811	296975	1	0	0	1
298403	299031	1	0	0	1
299918	302024	1	0	1	1
301944	302024	1	0	1	1
306389	317741	1	3	0	1
308842	308995	2	2	4	2
310605	317741	1	3	0	1
318120	325676	1	0	1	1
325824	334118	1	2	1	1
326061	328591	2	0	1	2
334257	335413	1	3	0	1
335548	336016	1	0	0	1
336203	336347	1	0	0	1
336546	337014	1	2	2	1
336546	337936	1	2	0	1
337198	337936	1	5	0	1
338118	339205	1	6	1	1
339441	340708	1	5	0	1
340855	342577	1	0	0	1
342792	342864	1	0	0	1
343729	344022	1	0	0	1
343729	344037	1	0	0	1
343729	344040	1	0	3	1
344489	344553	1	0	0	1
344489	344574	1	0	0	1
344947	345007	1	3	0	1
345153	345213	1	2	1	1
347936	355382	0	0	4	1
356312	356365	2	0	4	2
356837	356889	2	0	0	2
357191	357421	2	0	0	2
357748	357814	2	0	0	2
357766	357814	2	0	0	2
378481	384509	1	2	0	1
384894	385699	1	2	0	1
385746	386306	1	3	2	1
386576	386701	1	2	1	1
398866	399846	2	1	2	2
400456	400521	2	0	1	2
400667	400723	2	0	0	2
400942	401005	2	0	2	2
404473	404534	1	1	0	1
406035	406093	1	2	1	1
409465	409530	2	0	2	2
409736	409788	2	0	1	2
410073	410125	2	0	0	2
411060	411127	2	3	1	2
411718	411780	2	1	3	2
412237	412445	2	1	0	2
412658	412723	2	1	0	2
412658	413394	2	1	0	2
413654	414441	2	2	0	2
415446	415510	1	1	1	1
416710	416787	1	0	0	1
420146	420290	1	0	1	1
422188	422241	1	0	1	1
423845	423914	1	1	0	1
424763	424822	1	1	0	1
425012	425071	1	1	0	1
431899	438378	1	2	0	1
432117	438378	1	2	0	1
438516	438580	1	2	0	1
438727	443080	1	2	0	1
443161	443224	1	0	1	1
446583	446640	1	0	0	1
449170	449228	2	0	2	2
449320	449433	2	0	0	2
450540	450664	2	1	0	2
450878	451228	2	0	0	2
450878	452575	2	0	2	2
452736	452796	2	1	0	2
452736	452985	2	1	1	2
454270	454328	1	2	0	1
454929	454987	1	2	0	1
455827	456084	1	2	0	1
456223	456287	1	2	2	1
456468	456537	1	2	1	1
456729	456795	1	4	0	1
456897	456971	1	2	0	1
457338	457398	1	2	0	1
457562	457613	1	0	0	1
457562	457626	1	0	0	1
464941	471396	2	0	2	2
473165	473221	1	0	0	1
473994	474052	3	1	0	1
474765	475034	1	0	0	1
475178	475231	1	0	0	1
475851	475914	1	0	0	1
476015	476076	1	0	0	1
476331	489515	1	2	2	1
476331	525390	1	2	2	1
478204	479085	2	2	2	2
478204	479405	2	2	0	2
491358	525390	1	2	4	1
524059	525390	1	2	4	1
525436	536021	1	2	0	1
536966	537035	1	0	0	1
537431	537547	1	0	1	1
537749	537861	1	2	0	1
539249	539308	1	1	0	1
539452	539516	1	3	0	1
541168	541707	2	1	1	2
542346	542428	2	0	2	2
542350	542428	2	0	2	2
542379	542428	2	1	2	2
543349	543414	2	0	0	2
544266	544331	2	0	2	2
545306	545369	1	1	0	1
545564	545814	1	0	0	1
546443	546563	1	1	0	1
546479	546531	2	0	1	2
547900	547976	2	2	3	2
548218	549024	2	0	1	2
548218	551156	2	0	0	2
554274	554334	2	0	0	2
555446	555508	2	5	2	2
557665	557720	2	1	3	2
557882	557941	2	1	0	2
558541	558614	2	1	0	2
558541	559561	2	1	1	2
560037	560095	1	0	1	1
563189	563252	2	0	2	2
563189	563257	2	0	0	2
563189	563275	2	0	0	2
566438	566496	2	0	0	2
566624	566678	2	0	2	2
567030	567087	2	0	0	2
568433	568597	1	2	0	1
569290	569346	1	0	0	1
574355	574632	1	2	0	1
574698	574778	1	2	0	1
575090	575142	1	0	0	1
576022	576079	2	0	1	2
576404	576512	2	0	1	2
578033	578153	1	3	0	1
578420	578482	1	1	1	1
584445	587828	2	2	2	2
584445	592270	2	3	2	2
588579	588645	1	0	0	1
592633	593586	2	0	1	2
602949	603072	1	0	0	1
603006	603072	1	0	0	1
644314	644435	2	0	2	2
645716	647987	2	0	1	2
648361	648477	2	1	1	2
648886	648989	2	0	1	2
649765	649932	2	2	4	2
650293	652784	2	3	1	2
653288	654245	2	1	2	2
654700	655272	2	0	3	2
655866	656710	2	0	1	2
657384	705869	2	2	2	2
707867	714273	2	0	0	2
710667	714857	1	1	0	1
724015	724079	2	0	0	2
738268	738319	2	1	4	2
738435	738506	2	1	0	2
738837	739443	2	0	0	2
740014	740355	2	1	3	2
740690	740798	2	1	2	2
740964	743336	2	0	2	2
743623	744082	2	4	0	2
743623	744194	2	3	2	2
750400	752729	1	0	0	1
750803	752729	1	0	0	1
753730	754485	1	4	0	1
754630	755019	1	2	2	1
755296	755660	1	1	0	1
755296	755827	1	1	1	1
756080	756332	1	1	0	1
756080	756666	1	1	0	1
757030	757126	1	1	1	1
757429	757798	1	0	1	1
757938	758845	1	1	1	1
759122	759229	1	2	2	1
759549	759677	1	0	0	1
782048	782122	1	1	2	1
782181	782236	1	3	0	1
782441	782493	1	2	3	1
786422	786477	2	3	0	2
786427	786508	1	2	0	1
786664	786731	2	1	0	2
788178	788240	2	0	3	2
788612	790487	2	0	2	2
810758	810807	1	0	0	1
811021	811087	1	1	1	1
811203	811257	1	2	0	1
812496	812560	1	0	0	1
813893	813949	2	1	0	2
814184	814241	2	0	2	2
815221	815273	2	0	0	2
815412	815473	2	0	1	2
815421	815473	2	1	1	2
817182	817242	2	0	1	2
818643	818702	2	0	2	2
821659	822856	1	0	0	1
823569	823635	1	1	0	1
824137	824189	1	0	0	1
824137	824217	1	0	0	1
826507	829303	1	1	0	1
826507	829420	1	1	0	1
826507	829455	1	1	1	1
829971	830143	1	1	1	1
830349	830736	1	3	0	1
831083	831175	1	1	2	1
831626	831712	1	0	0	1
834583	834972	2	1	0	2
835290	835351	2	0	2	2
835547	835702	2	2	0	2
835547	836544	2	2	1	2
836171	836544	2	0	1	2
837378	842612	2	1	0	2
837378	849897	2	1	0	2
851659	851716	2	0	0	2
852442	852497	2	0	1	2
852571	852626	2	1	0	2
853005	853190	1	0	0	1
853278	853543	1	1	0	1
855623	855685	1	0	1	1
855810	855866	1	2	1	1
860409	860762	1	0	0	1
861357	861427	1	2	0	1
862258	862317	2	1	1	2
862498	862561	2	0	2	2
864134	864193	2	0	3	2
864338	864396	2	0	1	2
864794	864875	2	0	1	2
864794	867812	2	0	3	2
864794	868030	2	0	2	2
865060	865825	2	0	0	2
870552	871339	1	0	0	1
871274	871339	1	0	0	1
871576	871639	1	1	0	1
871738	871804	1	1	0	1
872080	872206	1	2	2	1
873539	875036	1	0	0	1
877871	877968	1	0	2	1
878334	878390	2	0	0	2
878773	878836	2	0	0	2
879799	879863	2	0	2	2
880914	880972	2	0	2	2
881585	881646	2	0	1	2
881947	882046	2	0	0	2
882604	882658	2	0	1	2
883039	883094	2	0	0	2
883297	883363	2	0	1	2
883991	884050	2	0	0	2
884185	884254	2	0	0	2
884388	884440	2	0	1	2
884652	884720	2	0	1	2
884846	884906	2	0	0	2
898941	899008	1	0	0	1
914279	914336	1	1	1	1
914493	914551	1	1	0	1
914615	914798	1	1	0	1
915003	915056	1	1	0	1
915269	915323	1	0	0	1
915447	915506	1	1	0	1
915750	915813	1	1	0	1
916231	916280	1	0	1	1
916653	916705	1	3	3	1
917387	917465	1	1	0	1
923219	930063	3	4	2	1
923219	950490	3	3	0	1
930423	950490	1	0	0	1
950578	951585	1	3	1	1
952142	952254	1	2	0	1
953333	953394	1	1	0	1
953510	956247	1	0	1	1
956334	956402	1	4	0	1
956792	956858	1	0	0	1
956944	957050	1	1	0	1
957209	957277	1	2	1	1
989104	989415	2	0	0	2
989357	989770	2	0	0	2
990311	990868	2	0	0	2
1014484	1014548	2	1	2	2
1014716	1014775	2	2	2	2
1014974	1015033	2	0	0	2
1015256	1015313	2	0	1	2
1015927	1015991	2	0	0	2
1016076	1016137	2	0	0	2
1017641	1017709	2	1	0	2
1017768	1019266	2	0	1	2
1019321	1033685	2	1	1	2
1021829	1021940	1	1	1	1
1023502	1024582	1	2	0	1
1034190	1034400	2	3	1	2
1034190	1042962	2	3	1	2
1034190	1046808	2	2	2	2
1038506	1038577	1	1	0	1
1047022	1047954	2	1	0	2
1052265	1052329	2	0	2	2
1052495	1052564	2	0	2	2
1053053	1061232	2	0	3	2
1062213	1076833	2	1	2	2
1062213	1077650	2	1	0	2
1078568	1078623	1	2	2	1
1079065	1079119	1	2	0	1
1081427	1081576	1	1	0	1
1081920	1081975	1	0	0	1
1082056	1082118	1	0	0	1
1082665	1082787	1	1	0	1
1082665	1082790	1	1	0	1
1084836	1084892	2	0	0	2
1085136	1085199	2	2	1	2
1085309	1085522	2	0	1	2
1085680	1085742	2	1	2	2
1085861	1085925	2	0	1	2
1086026	1087693	2	2	2	2
1088106	1101919	2	0	1	2
1088106	1102321	2	0	3	2
1101968	1102321	2	0	5	2
1103820	1103877	2	0	3	2
1105101	1105157	2	0	0	2
1106298	1106354	2	0	0	2
1107106	1107159	2	0	1	2
1107316	1107371	2	0	1	2
1107757	1107810	2	0	1	2
1107949	1108014	2	1	2	2
1109895	1109961	1	1	0	1
1110423	1110478	1	1	0	1
1110674	1111262	1	2	1	1
1111397	1111452	1	0	1	1
1111967	1112026	1	1	1	1
1112444	1112504	1	0	1	1
1113152	1113202	3	2	0	1
1113501	1113557	1	1	0	1
1113765	1113824	1	0	0	1
1115943	1116439	2	0	1	2
1116690	1117442	2	1	0	2
1117516	1117865	2	0	0	2
1117516	1118564	2	0	0	2
1117516	1128127	2	0	2	2
1117917	1118564	2	0	0	2
1128345	1128802	2	0	2	2
1129505	1129817	1	1	1	1
1131181	1131262	1	4	0	1
1135081	1138619	1	3	0	1
1139067	1139122	1	2	0	1
1139385	1139481	1	1	0	1
1139763	1139827	1	0	0	1
1139763	1139830	1	0	1	1
1143410	1145442	1	0	0	1
1146472	1146537	1	1	5	1
1146825	1146891	1	0	0	1
1149586	1149649	2	0	0	2
1150069	1150129	2	0	1	2
1150326	1150377	2	0	0	2
1150559	1150615	2	0	2	2
1152115	1152175	2	0	0	2
1152700	1152769	2	1	1	2
1153318	1153384	2	0	1	2
1153731	1154280	2	0	1	2
1153731	1155744	2	0	1	2
1153731	1158077	2	0	2	2
1154406	1154550	2	0	0	2
1155053	1155744	2	0	1	2
1158782	1158855	1	3	0	1
1159467	1159754	1	3	0	1
1161219	1161288	2	0	3	2
1161869	1161925	2	0	1	2
1162146	1162998	2	0	0	2
1163149	1163415	2	2	0	2
1163149	1163758	2	2	1	2
1165080	1165137	1	1	1	1
1166922	1166981	1	3	0	1
1167954	1168010	2	0	0	2
1168638	1168693	2	0	0	2
1169561	1169626	2	1	1	2
1169958	1170226	2	0	0	2
1170363	1170417	1	1	0	1
1170553	1170609	1	1	0	1
1170956	1171028	2	0	1	2
1171643	1171712	2	0	0	2
1171913	1172021	2	0	0	2
1173319	1173378	1	1	0	1
1173829	1173882	1	0	1	1
1174130	1174195	1	0	0	1
1174266	1174495	1	2	0	1
1174570	1174908	1	3	1	1
1174987	1175045	1	2	0	1
1175173	1175285	1	0	0	1
1175523	1175577	1	1	0	1
1176043	1176099	1	0	0	1
1176881	1176940	1	0	0	1
1177191	1177254	1	2	1	1
1177861	1177946	1	0	0	1
1177868	1177946	1	0	0	1
1178044	1178106	1	3	1	1
1178467	1178839	1	3	0	1
1178467	1178845	1	4	0	1
1179069	1179125	1	0	0	1
1179196	1179450	1	2	3	1
1179196	1179858	1	3	1	1
1179525	1179858	1	3	1	1
1179937	1179995	1	2	0	1
1180123	1180211	1	0	0	1
1180449	1180511	1	3	0	1
1180926	1180993	1	1	0	1
1181793	1181853	1	0	0	1
1182104	1182168	1	2	1	1
1183471	1183527	2	2	2	2
1184254	1184321	1	2	1	1
1186015	1191401	1	0	0	1
1186452	1191401	1	0	0	1
1191534	1191597	1	0	0	1
1191538	1191597	1	2	0	1
1191909	1191968	1	2	1	1
1192198	1192254	1	3	1	1
1192198	1192266	1	5	0	1
1192625	1196214	1	3	1	1
1204464	1204563	1	0	0	1
1204687	1204761	1	4	0	1
1204841	1204899	1	2	2	1
1217384	1217483	2	0	2	2
1219591	1219655	1	2	0	1
1220035	1227700	1	0	2	1
1227763	1227826	1	1	0	1
1228137	1228190	1	1	0	1
1228408	1228463	1	1	0	1
1228652	1228712	1	1	0	1
1229185	1229251	1	0	0	1
1240970	1241049	1	0	0	1
1256945	1273583	1	2	1	1
1273778	1280597	1	2	2	1
1280701	1284604	1	1	0	1
1284890	1285302	1	1	0	1
1285444	1285504	1	1	0	1
1285637	1285743	1	1	0	1
1287049	1287159	1	1	0	1
1287259	1287499	1	1	1	1
1287741	1288131	1	2	0	1
1288293	1289453	1	1	1	1
1289728	1292646	1	2	0	1
1293597	1294981	1	4	0	1
1329324	1329380	1	1	0	1
1334759	1334817	1	1	0	1
1341520	1341587	2	0	0	2
1341756	1341827	2	0	0	2
1341984	1342037	2	1	0	2
1343598	1343657	2	0	0	2
1343826	1343902	2	0	0	2
1344059	1344113	2	2	0	2
1344515	1344568	1	0	0	1
1344515	1344579	1	0	0	1
1352641	1352696	2	0	1	2
1353838	1353886	2	0	1	2
1355629	1355700	2	0	2	2
1359110	1359170	2	0	0	2
1359270	1359330	2	0	1	2
1359417	1359465	2	0	0	2
1359697	1359759	2	0	0	2
1360373	1360490	2	0	0	2
1360590	1360655	2	0	0	2
1360736	1360794	2	0	0	2
1360926	1361456	2	0	1	2
1361578	1361639	2	0	2	2
1368109	1368213	1	0	1	1
1368313	1368364	1	1	0	1
1368479	1368528	1	0	0	1
1382632	1384925	2	3	1	2
1385212	1386846	2	1	1	2
1387011	1387105	2	0	1	2
1387353	1387429	2	2	1	2
1387526	1390891	2	0	1	2
1391298	1391387	2	0	4	2
1391508	1391585	2	0	1	2
1392524	1392688	2	0	1	2
1392821	1394190	2	2	0	2
1394332	1394472	2	0	1	2
1394758	1395901	2	0	0	2
1396005	1397060	2	2	2	2
1397252	1419902	2	2	1	2
1499421	1499556	2	0	1	2
1499421	1499673	2	0	1	2
1500045	1500112	2	0	2	2
1500199	1500407	2	0	1	2
1500202	1500407	2	0	1	2
1501036	1501095	2	0	0	2
1501036	1501097	2	0	0	2
1501054	1501122	1	0	0	1
1501429	1503568	1	2	2	1
1501872	1501931	2	1	1	2
1502184	1502609	2	1	1	2
1520740	1520799	1	4	2	1
1521439	1521557	1	0	0	1
1521916	1521981	1	0	0	1
1522830	1522889	1	3	2	1
1523529	1523668	1	0	0	1
1524027	1524089	1	0	0	1
1555205	1556538	1	0	1	1
1555205	1556831	1	0	0	1
1555211	1556831	1	0	0	1
1555753	1556322	1	1	0	1
1556915	1600614	1	3	0	1
1586788	1586850	2	0	0	2
1595543	1595596	2	1	0	2
1595827	1595890	2	0	1	2
1596421	1609484	2	0	1	2
1600825	1600960	1	3	3	1
1601912	1602320	1	2	2	1
1602657	1602942	1	1	0	1
1603629	1604196	1	3	0	1
1604336	1604759	1	2	1	1
1604885	1605094	1	2	0	1
1604885	1605097	1	2	0	1
1604885	1606388	1	2	0	1
1605485	1606388	1	1	0	1
1609658	1609753	2	0	2	2
1611868	1612004	1	0	2	1
1612988	1613042	2	0	0	2
1613423	1613981	2	0	1	2
1619970	1620038	2	0	0	2
1651411	1652773	3	5	0	1
1651429	1652773	1	0	0	1
1651712	1652773	1	2	0	1
1653835	1678867	1	2	2	1
1653835	1690115	1	2	0	1
1667981	1670142	1	4	2	1
1667981	1690115	1	4	0	1
1670189	1678867	1	1	4	1
1678920	1690115	1	0	0	1
1690755	1694222	1	1	1	1
1694441	1694545	1	5	2	1
1695376	1695437	1	4	0	1
1695586	1695647	1	0	0	1
1705114	1705398	1	1	0	1
1705280	1705398	1	1	0	1
1707998	1708059	2	0	1	2
1708214	1708280	2	1	0	2
1708402	1708460	2	1	2	2
1708677	1708819	2	0	0	2
1708739	1708808	1	0	0	1
1709104	1709172	2	0	1	2
1709332	1709615	2	0	1	2
1709811	1709876	2	0	1	2
1709963	1710041	2	0	0	2
1710103	1710206	2	1	1	2
1710537	1710597	1	1	0	1
1710697	1710849	1	2	0	1
1711867	1711926	2	0	0	2
1712087	1712143	2	1	0	2
1712542	1712595	2	1	1	2
1712542	1712610	2	1	0	2
1713108	1713165	2	0	1	2
1714117	1714171	2	0	1	2
1714473	1715137	2	0	1	2
1717229	1717596	2	0	4	2
1717815	1717876	2	0	1	2
1718151	1718225	2	0	1	2
1718358	1718419	2	1	1	2
1718491	1718673	2	0	1	2
1718491	1718694	2	0	3	2
1718491	1718738	2	0	0	2
1718903	1723880	2	0	1	2
1726655	1726751	2	0	1	2
1726655	1727644	2	0	1	2
1727880	1728052	2	0	0	2
1728232	1728301	2	0	1	2
1728232	1728360	2	0	0	2
1728232	1729273	2	0	1	2
1728232	1729548	2	0	0	2
1731816	1731878	2	0	1	2
1732080	1732142	2	0	2	2
1732654	1741658	1	0	0	1
1738019	1741658	1	2	0	1
1742076	1742141	1	1	0	1
1742260	1743343	1	1	0	1
1743540	1743632	1	1	0	1
1743779	1744921	1	0	0	1
1745161	1745219	1	0	0	1
1745361	1745717	1	2	0	1
1746029	1747690	1	0	0	1
1747860	1748772	1	0	0	1
1748874	1749516	1	3	0	1
1749676	1749740	1	2	0	1
1755405	1755466	2	0	0	2
1758658	1758931	2	1	2	2
1785078	1785132	1	0	0	1
1789293	1789350	2	0	0	2
1790769	1790823	2	2	0	2
1792209	1792259	2	2	0	2
1793831	1793895	2	0	0	2
1824695	1824760	2	1	2	2
1825133	1825184	2	1	4	2
1825901	1825985	2	0	3	2
1825904	1825985	2	0	2	2
1826274	1826327	2	0	0	2
1832366	1832422	2	0	0	2
1836652	1837171	1	0	0	1
1836652	1842897	1	0	0	1
1837406	1842897	1	0	0	1
1840530	1840584	2	0	1	2
1844720	1848063	1	1	0	1
1848213	1851105	1	2	0	1
1848213	1851108	1	5	0	1
1851273	1851690	1	1	0	1
1851964	1852052	1	1	1	1
1852150	1852656	1	1	0	1
1852785	1853452	1	3	1	1
1853596	1854184	1	2	2	1
1854308	1855362	1	1	0	1
1854308	1855371	1	1	0	1
1855475	1855614	1	2	0	1
1855797	1856428	1	1	2	1
1859001	1862718	2	1	1	2
1859001	1864930	2	1	2	2
1862827	1864930	2	1	2	2
1865216	1865457	2	1	1	2
1865775	1865985	2	2	1	2
1866138	1866219	2	1	0	2
1866365	1866465	2	1	1	2
1866897	1866964	2	0	3	2
1867365	1869072	2	0	0	2
1869527	1875010	2	2	2	2
1875175	1876467	2	1	3	2
1876591	1879965	2	0	1	2
1880671	1881310	2	0	0	2
1885318	1909667	1	4	0	1
1909992	1910065	1	0	0	1
1910149	1932054	1	1	0	1
1911869	1913207	1	1	0	1
1912234	1913207	1	0	0	1
1913663	1932054	1	0	0	1
1928575	1932054	1	2	0	1
1932147	1933804	1	1	0	1
1934049	1934117	1	1	1	1
1934328	1934477	1	2	0	1
1934898	1934959	1	2	2	1
1935683	1935737	1	3	1	1
1936991	1937052	1	0	0	1
1937373	1937439	1	0	2	1
1937583	1937864	1	0	1	1
1937583	1938506	1	0	3	1
1937910	1938506	1	2	2	1
1938619	1938863	1	2	0	1
1938619	1941580	1	3	1	1
1938619	1941753	1	3	0	1
1941393	1941580	1	3	1	1
1941677	1941753	1	0	0	1
1941903	1941969	1	0	0	1
1942046	1942106	1	1	0	1
1942182	1942249	1	1	0	1
1942451	1942508	1	0	0	1
1942663	1942783	1	1	0	1
1946196	1946253	2	2	1	2
1946503	1946560	2	0	0	2
1952879	1954312	2	0	0	2
1952879	1969951	2	0	1	2
1974480	1974562	1	3	0	1
1974818	1974879	1	0	0	1
1974991	1975059	1	0	1	1
1976813	1976908	2	0	0	2
1979202	1979908	2	0	1	2
1980180	1980251	2	0	0	2
1980427	1980550	2	0	1	2
1981583	1981640	1	1	0	1
1981832	1981884	1	2	0	1
1982498	1982545	1	1	0	1
1983960	1984017	1	0	1	1
1984143	1984204	1	1	0	1
1985401	1985469	2	0	2	2
1985719	1985780	2	1	2	2
1985883	1985944	2	1	2	2
1986105	1986795	2	0	0	2
1986105	1987583	2	0	0	2
1989841	1989911	3	2	0	1
1992039	1992091	2	0	0	2
1997958	1998230	2	1	1	2
1998720	2000932	2	0	0	2
2000351	2000412	1	0	0	1
2001086	2001378	2	0	0	2
2001210	2001401	1	1	0	1
2001511	2002171	2	0	0	2
2001953	2002031	1	0	0	1
2002313	2002667	2	1	1	2
2002346	2003443	1	1	0	1
2002920	2005559	2	0	1	2
2007053	2007133	2	2	1	2
2008541	2008671	1	1	0	1
2010313	2026766	1	2	1	1
2011785	2017522	1	1	0	1
2017851	2026766	1	2	1	1
